mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,param,Treat
-2.669921925505219,0.007722505691600464,0.45893721646818825,-3.528662256968468,-2.9801836852411743,-2.6877920165433284,-2.370394673989602,-1.7408023152966845,3531.7510290790597,1.0000767888759867,alpha,c.c
0.12407079414621686,2.3881120119334e-4,0.014289212881363198,0.09476676741306046,0.11486945269943043,0.12467622269082781,0.13383984077004615,0.15099330575925715,3580.1994927617106,1.0000366268140266,beta,c.c
2.5125588661708282,0.0036352006098928327,0.23125942071160052,2.07023448809354,2.354547846003577,2.5078231700452447,2.6656100930192834,2.979486380141865,4047.082911400832,1.0006193808910298,Q10,c.c
0.32646263566321454,6.301305563372941e-4,0.04254259462637569,0.2559726088531479,0.2962741314578156,0.32219653775614265,0.3518126987873206,0.4212770762821789,4558.131677249551,1.000024426563015,sigma,c.c
0.32135793471480945,5.379201501745515e-4,0.03979901720363386,0.25405851993170436,0.2927137712011907,0.31758457108971294,0.3464504236359861,0.40987316370390975,5474.053901590746,1.000114209679885,sigma_Q10,c.c
1.0522018988812867,7.79952377749888e-4,0.0506874323911967,0.9549225535075583,1.0177558389636485,1.05213567544771,1.0848288011892036,1.1525775541524885,4223.421357340455,1.000159756935474,rdark_30,c.c
39.07987261009174,0.026510809690548538,1.6019982109963073,35.24536025539257,38.241215996210705,39.3962386470228,40.26963910917816,41.222407442421286,3651.5568739938853,1.0003705832003047,lp__,c.c
-1.299720837783564,0.008135279714905744,0.513490837985523,-2.264064923573994,-1.6576894559324786,-1.3199349200458341,-0.9577480137152422,-0.26339144516454643,3984.00998677787,1.0006420418360986,alpha,c.w
0.08584262573852973,2.4373145541795515e-4,0.015488477636548082,0.05453364945692933,0.07558795043985583,0.08638600784433226,0.09640169726556555,0.1147280858277239,4038.2602340161043,1.000480806940331,beta,c.w
1.735837811886624,0.0023897085899006903,0.16130012667051885,1.440744454598981,1.6268482843052114,1.7300318557635246,1.8387882550867893,2.067290104168765,4555.956067248504,1.000690911402729,Q10,c.w
0.3634768622923825,0.0010007876815996517,0.07062906727597806,0.2565486620070885,0.31249995072257697,0.35368231570338754,0.4018813993249853,0.5337832522123984,4980.615775287657,1.0006249413125021,sigma,c.w
0.3633266715611087,9.466321838918681e-4,0.06861149459311601,0.2585121611913998,0.31548368621649736,0.3529698439298661,0.4002130099363186,0.5253889224733029,5253.2882138509,1.0001615962378643,sigma_Q10,c.w
1.2755579343723276,0.0012381083329327906,0.08133053716028306,1.1214617323470757,1.221026020652772,1.2735304356506494,1.3289031153608606,1.4390792224288467,4315.091291322005,1.0008301630744165,rdark_30,c.w
14.979137663416916,0.028232008442023775,1.6896320086582453,10.862780681874604,14.126219174383584,15.344701907002369,16.185344803764853,17.19736549121372,3581.7948371141015,0.9998259213375019,lp__,c.w
-0.6777210631366777,0.007069414386455463,0.4094854401596901,-1.467893213091466,-0.9580192718394467,-0.6833209204299455,-0.4089939784596743,0.15693429640949264,3355.1353909708355,1.0007641281146256,alpha,w.c
0.06829111306784388,2.1236967066553338e-4,0.012369078892507079,0.04314538548916505,0.060340614646575655,0.06855851692892932,0.0766268978077828,0.09232926758400165,3392.2646911281076,1.0007851459484807,beta,w.c
1.5211975073641413,0.0016811110124523606,0.11265024704586118,1.3073931327620771,1.4453776424864682,1.5179118222193573,1.592708029186471,1.751154738894088,4490.260227910381,1.00047025182514,Q10,w.c
0.25579757553125865,7.245995604246719e-4,0.049545477252617993,0.18123743228276565,0.2212234469238534,0.2482674671542779,0.2818416549822023,0.37717801563586684,4675.326012954215,1.0003903393366071,sigma,w.c
0.260862013469925,7.046945149770603e-4,0.05080459829520826,0.18313801703583843,0.22523008464255626,0.2534930738072171,0.28934918220486927,0.3815750605771025,5197.616845375807,1.0000274522886186,sigma_Q10,w.c
1.3710123288986389,9.381767905709765e-4,0.061021160596030875,1.2528807987240733,1.3298184887736784,1.3700170987751283,1.4109368913727383,1.4935453228818687,4230.49861663185,1.000180012202172,rdark_30,w.c
27.044064390938388,0.029988012892557564,1.7422177159523027,22.707567672981106,26.125635835443408,27.42044408547868,28.332018185138292,29.34197191580099,3375.2774150703126,1.0007202991358295,lp__,w.c
-1.4497618432354369,0.007627642358756827,0.39019575353455377,-2.172098488270429,-1.7175892025552437,-1.4611028951311584,-1.1968124910460625,-0.6628188949142234,2616.8837698691636,1.0017765125272153,alpha,w.w
0.08674629535850095,2.1632450562865732e-4,0.01118277330841066,0.06388333039566346,0.07944787227661489,0.08707525653291365,0.09444881199078818,0.10766001323041245,2672.314711904409,1.001507625485337,beta,w.w
1.8060008557684917,0.0024457529990449473,0.14052535599422844,1.5401844928934527,1.7089172331706712,1.800748840610296,1.89618378576117,2.1010614600055124,3301.293971711377,1.0018465395585991,Q10,w.w
0.25416192138559834,6.97879614167441e-4,0.047569569851432986,0.18201683467536342,0.22090450296902162,0.24704436032548657,0.2794965593600961,0.3659558246367555,4646.194903219961,0.9997498684308026,sigma,w.w
0.2441668409408403,6.662491468596891e-4,0.0455450797501329,0.17284402436190227,0.21251862295194382,0.23792575197281718,0.2684546306553337,0.35179376259256595,4673.148714769812,1.0003632281530306,sigma_Q10,w.w
1.1526270175195916,0.0012890048506415926,0.07179405576294329,1.015359871054899,1.103503972440877,1.1509639380433625,1.1994348241926551,1.3009294560869007,3102.186279994541,1.0022330508804789,rdark_30,w.w
29.554682042600152,0.029471811315863277,1.6960311323623367,25.42525682661726,28.671669501929344,29.92833204219083,30.799140156109686,31.766854456825783,3311.7228427250993,1.0007500808337035,lp__,w.w
