mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,param,Treat,rate
250.87737356903,0.14836666205008198,5.781342892978283,240.72362514242639,247.015078207388,250.49026588040428,254.28041635418646,263.597419995936,1518.3951379111725,1.0004222543404948,kopt,c.c,Vcmax
76.06129601610633,0.21685020906306618,9.795815721739267,57.71453851972929,69.54828391408127,75.81149274362974,82.02663740797861,97.12889599271924,2040.6171056891724,0.9991532523656912,Ha,c.c,Vcmax
314.80605933345237,0.0209123134965588,0.7799206133149701,313.54018523455653,314.28868166494766,314.7087822084641,315.19875375115964,316.65598373411854,1390.902335041037,0.9996421417362185,Topt,c.c,Vcmax
21.514725400388077,0.05015971968779881,2.399400013206757,17.65804734063314,19.758601312001822,21.273871448273923,22.944896860346333,27.003586804351833,2288.205958498016,1.0002847423549908,sigma,c.c,Vcmax
250.87737356903,0.14836666205008198,5.781342892978283,240.72362514242639,247.015078207388,250.49026588040428,254.28041635418646,263.597419995936,1518.3951379111725,1.0004222543404948,Vcmax_Topt,c.c,Vcmax
-153.09983087523693,0.041882097276631544,1.6014125368019092,-157.31605034927475,-153.89678219688784,-152.70117051801512,-151.9274326177069,-151.17262422757153,1462.0075179657674,1.002137489397353,lp__,c.c,Vcmax
207.82414013433757,0.7005589211847947,19.37256499897987,186.26330095716182,197.2225902760939,204.27244593770237,212.73274203471146,255.3453381227362,764.6891314668344,1.0044026752626092,kopt,c.w,Vcmax
77.59313673085651,0.453024716908117,18.979698159995255,43.16438508788703,64.16219645568955,76.50142698616584,90.24731643527078,117.12959921499059,1755.2331297662452,1.004861431101175,Ha,c.w,Vcmax
316.63803794003917,0.08244269899187508,2.3173962019989824,313.8946548206888,315.17755257755516,316.1158150806166,317.41477388873625,322.83751320032627,790.1256841060257,1.0054232629970048,Topt,c.w,Vcmax
39.786974322538846,0.09179455250009048,4.290711227914103,32.38446074117602,36.90579038643867,39.4690717970804,42.30071413709452,49.39882431740474,2184.8657441799414,0.9998975774950732,sigma,c.w,Vcmax
207.82414013433757,0.7005589211847947,19.37256499897987,186.26330095716182,197.2225902760939,204.27244593770237,212.73274203471146,255.3453381227362,764.6891314668344,1.0044026752626092,Vcmax_Topt,c.w,Vcmax
-182.69468653773052,0.055758717826859074,1.73683611684821,-187.23271298498423,-183.485173675003,-182.27788460168523,-181.43983462013682,-180.59644897590348,970.2689328385902,1.0022692380179912,lp__,c.w,Vcmax
224.7351855616453,0.15338446807215828,7.558687849792,210.66081783317307,219.6447300143041,224.5480760914399,229.2800643758186,240.3384671228148,2428.454955272111,0.9993587305226255,kopt,w.c,Vcmax
77.51682803535134,0.32023526482917586,15.678151438284598,48.66152952119207,66.80516166647402,76.46296785220082,87.27715209807377,110.79062105520708,2396.9081895384024,0.9994867124749088,Ha,w.c,Vcmax
315.03306027773465,0.02499616556212948,1.0384750361999047,313.4508092266674,314.3495729085831,314.8798131153368,315.52752014079755,317.54683537494964,1726.0180654154558,1.0000223626856946,Topt,w.c,Vcmax
32.6308886178362,0.06785234720823886,3.5917131732091385,26.579074861192684,30.072153950934773,32.280726691434374,34.83543679474802,40.657634381683415,2802.034921362209,1.000039564605971,sigma,w.c,Vcmax
224.7351855616453,0.15338446807215828,7.558687849792,210.66081783317307,219.6447300143041,224.5480760914399,229.2800643758186,240.3384671228148,2428.454955272111,0.9993587305226255,Vcmax_Topt,w.c,Vcmax
-164.88414270711954,0.039629338209274466,1.630770631067079,-169.15486168740483,-165.67298218822862,-164.4912506398897,-163.69921275495886,-162.9147476066573,1693.3710208921837,1.0004970517662568,lp__,w.c,Vcmax
232.5168868091072,0.20166790876883006,7.873084446717138,220.2468222802255,227.3349357139179,231.47702692524916,236.71235476184214,250.20767406127163,1524.109709370152,1.0009775821100717,kopt,w.w,Vcmax
75.02194572573123,0.24890997231353892,11.111750128328508,55.35729048787086,67.34385500280922,74.5350848875434,81.94493893780665,97.82654516094735,1992.8762915930586,0.9999343652280533,Ha,w.w,Vcmax
316.8085241985326,0.026711039549488686,1.0328420785650185,315.21671665722795,316.098785504629,316.67318524910377,317.31350740171956,319.29436542108135,1495.1551644879682,1.0004463156587913,Topt,w.w,Vcmax
21.951744262883434,0.048443396714443435,2.3813891391375583,17.908812071663917,20.234760939688442,21.733344804552637,23.575434498033417,26.905349120974893,2416.5265059340218,1.0003950374255073,sigma,w.w,Vcmax
232.5168868091072,0.20166790876883006,7.873084446717138,220.2468222802255,227.3349357139179,231.47702692524916,236.71235476184214,250.20767406127163,1524.109709370152,1.0009775821100717,Vcmax_Topt,w.w,Vcmax
-154.04909958864712,0.03866038298761188,1.5470679621460994,-158.00037605169447,-154.84430668064542,-153.6910614142245,-152.91876508248245,-152.13744351529579,1601.3507995740576,1.0013890255363296,lp__,w.w,Vcmax
292.6423773386589,0.2018503972821237,8.494673816619557,276.1179130793038,287.0823391100062,292.6527327071197,298.0812956008864,309.58656008595756,1771.0637637849084,1.0009201721165153,kopt,c.c,Jmax
62.53493988451126,0.2769708132009406,13.443140191632432,38.46977637297358,53.40992872088957,61.59004274333642,70.53074151980866,92.87160588932464,2355.7730173141144,1.0005210032075955,Ha,c.c,Jmax
312.9258190204318,0.034435648436022794,1.050160779423463,311.39849174719916,312.2360207337782,312.78629580256614,313.4266952031877,315.3037118998214,930.0259326147443,1.0018929333151916,Topt,c.c,Jmax
41.970898411581615,0.08867198954773388,4.606276651018347,34.41592764783678,38.73404701708055,41.454862028301164,44.69691547201031,52.38614749249724,2698.5292514940706,0.9994055432833295,sigma,c.c,Jmax
292.6423773386589,0.2018503972821237,8.494673816619557,276.1179130793038,287.0823391100062,292.6527327071197,298.0812956008864,309.58656008595756,1771.0637637849084,1.0009201721165153,Jmax_Topt,c.c,Jmax
-184.81460001394854,0.0433004248804585,1.592237048635664,-188.71563775803187,-185.5923195895353,-184.4380655157701,-183.65945511644446,-182.85491344087936,1352.1694959190513,1.0016436858440347,lp__,c.c,Jmax
190.9919601057332,0.202625675538972,7.611107444228851,178.97248855370842,186.5672569664344,190.26150868266365,194.35326854665524,206.16093796470665,1410.9341790066846,1.002495329550964,kopt,c.w,Jmax
55.906838491546495,0.3930252524474045,16.287205333591448,28.90829636843364,44.27304845248975,54.31950263371532,65.34654855671423,91.70294697911518,1717.3239730246107,0.9997314133113538,Ha,c.w,Jmax
314.75025238634817,0.059969556673462085,1.8015022355728232,312.4720486902872,313.6540933109659,314.40624849444043,315.34801770078286,319.41098556337175,902.4183840335243,1.0021485298008255,Topt,c.w,Jmax
29.02747612871775,0.06601336102073027,3.067283912235077,23.673219890052717,26.83481099282384,28.76828690432611,30.96720203349943,35.62881176680416,2158.958346127822,1.0003543108692456,sigma,c.w,Jmax
190.9919601057332,0.202625675538972,7.611107444228851,178.97248855370842,186.5672569664344,190.26150868266365,194.35326854665524,206.16093796470665,1410.9341790066846,1.002495329550964,Jmax_Topt,c.w,Jmax
-168.5771431537076,0.05722747947555646,1.7809629347792169,-173.2394088936346,-169.37534367062298,-168.1425261238815,-167.2774553211566,-166.40566657535297,968.5020081795185,1.0027258949132543,lp__,c.w,Jmax
227.79411602403718,0.1409039182798903,7.147981440886767,213.57777691024467,223.284981175681,227.81790717068804,232.5263539085533,241.98718711444084,2573.4793753505473,1.0000111568194177,kopt,w.c,Jmax
65.26587496962082,0.3389831924670663,16.615613532647007,36.98991222201068,53.34449789607523,63.76295826771568,75.33884721393754,101.54897489373106,2402.5721227260924,1.0003213114715888,Ha,w.c,Jmax
312.5279723561836,0.01586212803213245,0.7587433064798187,311.20118727864104,312.02929169782874,312.46568925122915,312.93743482996143,314.17644896180514,2288.0570225094725,1.0000581245674935,Topt,w.c,Jmax
35.99327629782518,0.07863915261693025,3.9718533485267282,29.146555552669017,33.246795464511266,35.542270941388395,38.36811478879765,44.610298357669095,2550.99001941334,1.0000756208976351,sigma,w.c,Jmax
227.79411602403718,0.1409039182798903,7.147981440886767,213.57777691024467,223.284981175681,227.81790717068804,232.5263539085533,241.98718711444084,2573.4793753505473,1.0000111568194177,Jmax_Topt,w.c,Jmax
-169.40940643012212,0.038753024000536145,1.6372270331074459,-173.59514691929834,-170.18839633241066,-169.0305013694935,-168.2287815781791,-167.45341789332971,1784.8701198787696,1.0009077402842645,lp__,w.c,Jmax
238.70528799021213,0.10990421182677512,5.257852421884667,228.78521899552868,235.134650333666,238.64435805997226,242.13287543428086,248.9812892911283,2288.696007669215,0.9999805300056775,kopt,w.w,Jmax
64.94542696571092,0.298951451401572,13.039535064737207,43.29325537065414,55.78720541314488,63.65542067813449,72.497268746831935,94.22874289978843,1902.492181195888,0.9998659703386275,Ha,w.w,Jmax
314.247644332912,0.01866952234801049,0.8500169606603977,312.81888089817676,313.6810717352049,314.15261135900266,314.7050212898164,316.2181547236831,2072.949724099365,1.0001308617600004,Topt,w.w,Jmax
26.388429523673775,0.05747604080007803,2.892253671131998,21.482944961140394,24.34885190333899,26.105076028994255,28.102223377818643,32.80335469664061,2532.2062314238087,1.0002118962650504,sigma,w.w,Jmax
238.70528799021213,0.10990421182677512,5.257852421884667,228.78521899552868,235.134650333666,238.64435805997226,242.13287543428086,248.9812892911283,2288.696007669215,0.9999805300056775,Jmax_Topt,w.w,Jmax
-162.79660888164887,0.03971881427399692,1.579730630406845,-166.8727946237272,-163.58835365599813,-162.43187619120653,-161.6387515323829,-160.82687201629528,1581.879973852965,0.9993026607655867,lp__,w.w,Jmax
